2025-07-07 17:10:15,930 - gym_custom_envs_real_ur_drivers_URBasic_robotModelEvent - INFO - Init done
2025-07-07 17:10:16,431 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Connected
2025-07-07 17:10:16,431 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - RT_CLient constructor done
2025-07-07 17:10:16,432 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - Data logging (not event logging) is disabled
2025-07-07 17:10:16,433 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - DataLog constructor done
2025-07-07 17:10:16,434 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - DataLog is stopped
2025-07-07 17:10:16,434 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - RTDE constructor done
2025-07-07 17:10:16,936 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - Connected
2025-07-07 17:10:16,937 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - UR Dashboard respond Connected: Universal Robots Dashboard Server
2025-07-07 17:10:16,937 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - Dashboard server constructor done
2025-07-07 17:10:16,937 - gym_custom_envs_real_ur_drivers_URBasic_robotConnectorEvent - INFO - Init done
2025-07-07 17:10:17,047 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - Controller version: 3.3.1-60
2025-07-07 17:10:17,051 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - RTDE started
2025-07-07 17:10:17,939 - gym_custom_envs_real_ur_drivers_URBasic_urScriptEvent - INFO - Init done!!!
2025-07-07 17:10:17,954 - gym_custom_envs_real_ur_drivers_URBasic_urScriptExtEvent - INFO - Init done
2025-07-07 17:10:19,575 - gym_custom_envs_real_ur_interfaceEvent - INFO - [] init done
2025-07-07 17:10:19,576 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
end_freedrive_mode()

2025-07-07 17:10:21,978 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.14797116914858038, -1.5308882391564396, -1.4876128898636856, -1.5616812871769181, 1.7540519330965403, 2.749087326714982], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:21,994 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.1480193297015589, -1.530870005431811, -1.4876403832033134, -1.561671790319186, 1.7540325652803428, 2.7484199209689257], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,010 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.14800740877260382, -1.5308595620183847, -1.4876513690628361, -1.5617026517346497, 1.7540726085337564, 2.7484243772422015], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,030 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.14798356691469366, -1.5308680793165983, -1.4876325018126737, -1.5617022985198392, 1.7542393959660447, 2.747771886287951], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,043 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.14797116914858038, -1.5308674115043304, -1.4876128898636856, -1.5616812871769181, 1.7542515986017946, 2.747745720181976], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,058 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.14798356691469366, -1.531076277050766, -1.4876120824240773, -1.561692088825541, 1.7542820281457765, 2.7473499057575754], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,078 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.14789964357484991, -1.5310327434975042, -1.4876583864193322, -1.5616802278838853, 1.754208910760367, 2.74736102185375], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,091 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.14757587114443, -1.5309538596031544, -1.487679495690272, -1.5616550119912151, 1.7542525982272066, 2.7470166751187666], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,106 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.14725305238832648, -1.5308239616711175, -1.4878238715979542, -1.5617016586278771, 1.7540809292935493, 2.747134475597016], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,127 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.1469059149371546, -1.5307131769734232, -1.487887386893743, -1.5616144437060964, 1.7542401647328394, 2.746800548091248], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,138 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.1462955633746546, -1.5304340567303183, -1.488101224384982, -1.5616155511888665, 1.7542181497608964, 2.7470481896184626], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,154 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.1457925001727503, -1.530493093302154, -1.4883598606320643, -1.5612858456639946, 1.75429316996707, 2.746793703839239], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,174 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.14502622285951788, -1.5301573527815513, -1.488778529306115, -1.5612619117978193, 1.7541658885813742, 2.747162191239285], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,186 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.14416410127748663, -1.5298963256127072, -1.4891015538080892, -1.5611150878266518, 1.7551975351310338, 2.7470900780834016], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,202 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.1431346098529261, -1.5294828864677041, -1.4895990925247213, -1.5610577874183424, 1.7549639727620001, 2.7475244130626386], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,223 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.14192582765688116, -1.5290810675546267, -1.4901288591125361, -1.5608546811623756, 1.756432878619429, 2.7476221226568267], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,245 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.13975860277284796, -1.5282484757782588, -1.4913649047292057, -1.5606462837990038, 1.7580292880826736, 2.7473002291300035], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,258 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.13809491792787726, -1.5276171409963497, -1.4920919512545563, -1.5603743320807582, 1.757888570041626, 2.7479922885769237], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,277 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.13622714677919562, -1.5271492020600586, -1.4929529803390786, -1.5602320514948764, 1.759441643767063, 2.7473727155752465], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,293 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.13402463594545538, -1.5263591809332795, -1.4939286061719088, -1.5600846626837819, 1.7591971358027172, 2.7481437812693885], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,306 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.1317978064166468, -1.525754115712193, -1.4949570321371262, -1.5596059720664905, 1.7597624754729464, 2.7473497286381785], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,322 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.12953521410097296, -1.524911865635272, -1.4959567812771433, -1.5593510677126732, 1.759613033812396, 2.7481609706406744], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,342 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.12703324953188116, -1.5242261586401928, -1.497076040318116, -1.5584497629998388, 1.7598394140643059, 2.748081748776896], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,354 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.12453128496278935, -1.5233324408006537, -1.4982651782446978, -1.5581203979900513, 1.7598029959448265, 2.748954131303438], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,370 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.12182571092714482, -1.5225389931528954, -1.499644388817576, -1.557649265354641, 1.7596512803615563, 2.7493526658283916], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,391 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15033011721279266, -1.4281361119873979, -1.6260196336247985, -1.5217089431169968, 1.7594759637045239, 2.8255926143539263], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,395 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15033011721279266, -1.4281361135061907, -1.6260196351434395, -1.5217089415979004, 1.7594759637048276, 2.825592611316037], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,414 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15033011721279266, -1.4296547545013853, -1.6260196351586258, -1.5186716596226961, 1.7594759637048307, 2.825592611285658], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,418 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15033011721279266, -1.4296699409113374, -1.6260196351587777, -1.518641286802944, 1.7594759637048307, 2.825592611285354], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,434 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15033011721279266, -1.4296700927754369, -1.6275382761387862, -1.5156037011147327, 1.7594759637048307, 2.825592611285351], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,442 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15033011721279266, -1.4296700942940779, -1.6275534625485863, -1.5155733252578507, 1.7594759637048307, 2.825592611285351], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,458 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15033011721279266, -1.4296700943092644, -1.6275536144126843, -1.5155730214992817, 1.7594759637048307, 2.825592611285351], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,466 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15033011721279266, -1.4296700943094163, -1.6275536159313253, -1.515573018461696, 1.7594759637048307, 2.825592611285351], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,482 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15033011721279266, -1.4296700943094176, -1.6275536159465116, -1.5155730184313203, 1.7594759637048307, 2.825592611285351], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,489 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15033011721279266, -1.4296700943094176, -1.6275536159466635, -1.5155730184310165, 1.7594759637048307, 2.825592611285351], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,506 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15033011721279266, -1.4296700943094176, -1.626034974966658, -1.5140543774510067, 1.7594759637048307, 2.825592611285351], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,513 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15033011721279266, -1.4296700943094176, -1.626019788556858, -1.5140391910412065, 1.7594759637048307, 2.825592611285351], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,535 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15033011721279266, -1.4311887352894241, -1.62601963669276, -1.5140390391771086, 1.7594759637048307, 2.825592611285351], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,538 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15033011721279266, -1.4312039216992243, -1.626019635174119, -1.5140390376584676, 1.7594759637048307, 2.825592611285351], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,559 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15033011721279266, -1.4312040735633222, -1.6260196351589327, -1.5140390376432813, 1.7594759637048307, 2.825592611285351], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,562 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15033011721279266, -1.4312040750819632, -1.6260196351587808, -1.5140390376431294, 1.7594759637048307, 2.825592611285351], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,578 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15033011721279266, -1.4312040750971498, -1.6260196351587792, -1.5140390376431279, 1.7594759637048307, 2.825592611285351], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,585 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15033011721279266, -1.4312040750973016, -1.6260196351587792, -1.5140390376431279, 1.7594759637048307, 2.825592611285351], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,602 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15033011721279266, -1.431204075097303, -1.6260196351587792, -1.5140390376431279, 1.7594759637048307, 2.825592611285351], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,609 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15033011721279266, -1.4312040750973032, -1.6260196351587792, -1.5140390376431279, 1.7594759637048307, 2.825592611285351], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,626 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15033011721279266, -1.4312040750973032, -1.6260196351587792, -1.5140390376431279, 1.7594759637048307, 2.825592611285351], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,633 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15033011721279266, -1.4312040750973032, -1.6260196351587792, -1.5140390376431279, 1.7594759637048307, 2.825592611285351], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,655 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15033011721279266, -1.4312040750973032, -1.6260196351587792, -1.5140390376431279, 1.7594759637048307, 2.825592611285351], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,659 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.14881147623278615, -1.4312040750973032, -1.6275382761387862, -1.5140390376431279, 1.7594759637048307, 2.825592611285351], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,679 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.14879628982298607, -1.4312040750973032, -1.6275534625485863, -1.5140390376431279, 1.7594759637048307, 2.825592611285351], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,682 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.14879613795888808, -1.4312040750973032, -1.6275536144126843, -1.5140390376431279, 1.7594759637048307, 2.825592611285351], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,698 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.14879613644024708, -1.4312040750973032, -1.6260349749513183, -1.5140390376431279, 1.7594759637048307, 2.825592611285351], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,706 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.14879613642506068, -1.4312040750973032, -1.6260197885567047, -1.5140390376431279, 1.7594759637048307, 2.825592611285351], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,722 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.14879613642490883, -1.4312040750973032, -1.6260196366927584, -1.5140390376431279, 1.7594759637048307, 2.827111252265358], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,738 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1487961364249073, -1.4312040750973032, -1.626019635174119, -1.5140390376431279, 1.7594759637048307, 2.827126438675158], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,746 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1487961364249073, -1.4312040750973032, -1.6260196351589327, -1.5140390376431279, 1.7594759637048307, 2.827126590539256], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,762 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1487961364249073, -1.4312040750973032, -1.6275382761387878, -1.5155576786231346, 1.7594759637048307, 2.8286452330379035], 0.5, 0.5, 0.01, 0.1, 80)

2025-07-07 17:10:22,770 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
