2025-07-07 17:03:14,349 - gym_custom_envs_real_ur_drivers_URBasic_robotModelEvent - INFO - Init done
2025-07-07 17:03:14,850 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Connected
2025-07-07 17:03:14,850 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - RT_CLient constructor done
2025-07-07 17:03:14,851 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - Data logging (not event logging) is disabled
2025-07-07 17:03:14,851 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - DataLog is stopped
2025-07-07 17:03:14,852 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - DataLog constructor done
2025-07-07 17:03:14,852 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - RTDE constructor done
2025-07-07 17:03:15,354 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - Connected
2025-07-07 17:03:15,355 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - UR Dashboard respond Connected: Universal Robots Dashboard Server
2025-07-07 17:03:15,364 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - Dashboard server constructor done
2025-07-07 17:03:15,364 - gym_custom_envs_real_ur_drivers_URBasic_robotConnectorEvent - INFO - Init done
2025-07-07 17:03:15,462 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - Controller version: 3.3.1-60
2025-07-07 17:03:15,466 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - RTDE started
2025-07-07 17:03:16,365 - gym_custom_envs_real_ur_drivers_URBasic_urScriptEvent - INFO - Init done!!!
2025-07-07 17:03:16,376 - gym_custom_envs_real_ur_drivers_URBasic_urScriptExtEvent - INFO - Init done
2025-07-07 17:03:18,017 - gym_custom_envs_real_ur_interfaceEvent - INFO - [] init done
2025-07-07 17:03:18,017 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
end_freedrive_mode()

2025-07-07 17:03:20,506 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.026613347128715457, -1.5518371288505894, -1.709736086233166, -1.4163086551795696, 1.6739881805998775, 2.9468873023986815], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:20,521 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.026582690066492207, -1.5518549297630482, -1.7106342185874843, -1.4163230763014338, 1.6740047995782141, 2.9468751430511473], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:20,537 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.026582690066492207, -1.5518549297630482, -1.7106344402601348, -1.4163149178263574, 1.6739450557451026, 2.9468751430511473], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:20,554 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.02662902335395964, -1.5518687531088802, -1.711068413905823, -1.4163420651638103, 1.6739639648526918, 2.9469230651855467], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:20,577 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.02659307963915237, -1.5518363404186486, -1.7115013957485832, -1.4163281766025264, 1.673971553560539, 2.9468992233276365], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:20,594 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.026570856265899126, -1.5518456270231527, -1.7114892997501865, -1.416368482314415, 1.673962601100462, 2.9468873023986815], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:20,609 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.026509718882134672, -1.5518347632308673, -1.7119154834899657, -1.416410384818616, 1.6739895422358966, 2.9469230651855467], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:20,625 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.02626292547377694, -1.5517433515615038, -1.7119114111535714, -1.4165842003154618, 1.6739892761015374, 2.9471388339996336], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:20,641 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.02585314313292214, -1.5516357102345346, -1.7118843218395905, -1.4169565398349655, 1.673586358478258, 2.9476054191589354], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:20,657 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.02514762460241441, -1.5514481461729661, -1.71173549090867, -1.417469305312442, 1.6736944008142602, 2.948371696472168], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:20,673 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.0245151838385273, -1.5512726188710495, -1.7116218523055302, -1.4179719787543361, 1.6738052412851157, 2.949090051651001], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:20,690 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.02364951231915665, -1.5510565233033045, -1.7115164360564865, -1.418710109827461, 1.6738898717686166, 2.950036096572876], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:20,706 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.022753149158668787, -1.5508156747588593, -1.7113945781093907, -1.4193699617934683, 1.6740760325807342, 2.9509697437286375], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:20,721 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.02149053598215933, -1.5505627764256897, -1.7112804782385955, -1.4204022190744687, 1.674176578805677, 2.9523339748382567], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:20,738 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.020103194708976924, -1.550223501793222, -1.7110980017970063, -1.4214227060344102, 1.6748915091400618, 2.9537230014801024], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:20,754 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.018300502785288865, -1.5497859081356475, -1.710929940476223, -1.4227205317549314, 1.6750535054631905, 2.9555666923522947], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:20,769 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.016643081308896655, -1.54938001273049, -1.7112368608360762, -1.4239970141762797, 1.6753573075743766, 2.9573145389556883], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:20,788 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.014679698850859645, -1.5488650552133627, -1.7109967871258558, -1.4254637087317092, 1.675521844105053, 2.959313678741455], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:20,804 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.012769897949822417, -1.5484486167969098, -1.711255201120213, -1.4269082043033239, 1.6757987560698557, 2.96121768951416], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:20,817 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.010929765346939423, -1.5480241003885855, -1.7109961852987943, -1.428242635489949, 1.676054038599413, 2.9630010604858397], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:20,835 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.00837327498974074, -1.547506723081858, -1.7111887031360373, -1.4298306089718489, 1.676292903592038, 2.965168523788452], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:20,850 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.006197803250781425, -1.54698221901923, -1.710814814334705, -1.4315138672229264, 1.676592700285156, 2.9674308776855467], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:20,865 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.004046322732213892, -1.5464684724416313, -1.7120878358116058, -1.433108109471759, 1.6768753988085097, 2.9696577072143553], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:20,882 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.0017448707353538637, -1.5459297538981356, -1.7118831773823124, -1.4348204115368106, 1.6771793752695423, 2.9720039844512938], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:20,898 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.0004297641466467772, -1.545411638244065, -1.712192919223831, -1.4364117600805524, 1.6774761209467912, 2.974183130264282], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:20,914 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.09357282806102417, -1.5232429223704418, -1.705786634594392, -1.5079031144915853, 1.6904468282499767, 3.0710295373470533], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:20,923 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.09357282806102418, -1.5232429223704418, -1.7073052770934956, -1.5079031144915853, 1.6904468282499767, 3.0710295373470533], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:20,932 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.09357282806102418, -1.5232429223704418, -1.7073204635184867, -1.5079031144915853, 1.6904468282499767, 3.0710295373470533], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:20,948 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.09357282806102418, -1.5232429223704418, -1.7073206153827365, -1.5079031144915853, 1.6904468282499767, 3.0710295373470533], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:20,956 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.09357282806102418, -1.5232429223704418, -1.708839257881386, -1.5079031144915853, 1.6904468282499767, 3.0710295373470533], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:20,962 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.09357282806102418, -1.5232429223704418, -1.7088544443063725, -1.5079031144915853, 1.6904468282499767, 3.0710295373470533], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:20,977 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.09357282806102418, -1.5232429223704418, -1.7088545961706223, -1.5079031144915853, 1.6904468282499767, 3.0710295373470533], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:20,984 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.09357282806102418, -1.5232429223704418, -1.7088545976892648, -1.5079031144915853, 1.6904468282499767, 3.0710295373470533], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:20,995 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.09357282806102418, -1.5232429223704418, -1.7103732386844572, -1.5079031144915853, 1.6904468282499767, 3.0710295373470533], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:21,009 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.09357282806102418, -1.5232429223704418, -1.7103884250944092, -1.5079031144915853, 1.6904468282499767, 3.0710295373470533], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:21,020 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.09357282806102418, -1.5232429223704418, -1.7103885769585088, -1.5079031144915853, 1.6904468282499767, 3.0710295373470533], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:21,024 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.09357282806102418, -1.5232429223704418, -1.7103885784771498, -1.5079031144915853, 1.6904468282499767, 3.0710295373470533], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:21,033 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.09357282806102418, -1.5232429223704418, -1.7103885784923363, -1.5079031144915853, 1.6904468282499767, 3.0710295373470533], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:21,050 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.09357282806102418, -1.5232429223704418, -1.710388578492488, -1.5079031144915853, 1.6904468282499767, 3.0710295373470533], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:21,057 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.09357282806102418, -1.5232429223704418, -1.7103885784924895, -1.5079031144915853, 1.6904468282499767, 3.0710295373470533], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:21,070 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.09357282806102418, -1.5232429223704418, -1.7103885784924895, -1.5079031144915853, 1.6904468282499767, 3.0710295373470533], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:21,080 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.09357282806102418, -1.5232429223704418, -1.7103885784924895, -1.5079031144915853, 1.6904468282499767, 3.0710295373470533], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:21,093 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.09357282806102418, -1.5232429223704418, -1.7119072194724962, -1.5079031144915853, 1.6904468282499767, 3.0710295373470533], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:21,096 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.09357282806102418, -1.5232429223704418, -1.7119224058822964, -1.5079031144915853, 1.6904468282499767, 3.0710295373470533], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:21,116 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.09357282806102418, -1.5232429223704418, -1.7119225577463943, -1.5079031144915853, 1.6904468282499767, 3.0710295373470533], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:21,123 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.09357282806102418, -1.5232429223704418, -1.7119225592650353, -1.5079031144915853, 1.6904468282499767, 3.0710295373470533], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:21,140 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.09357282806102418, -1.5232429223704418, -1.7119225592802219, -1.5079031144915853, 1.6904468282499767, 3.0710295373470533], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:21,147 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.09357282806102418, -1.5232429223704418, -1.7119225592803737, -1.509421755471592, 1.6904468282499767, 3.0710295373470533], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:21,153 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.09357282806102418, -1.5232429223704418, -1.711922559280375, -1.5094369418813922, 1.6904468282499767, 3.0710295373470533], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:21,168 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.09357282806102418, -1.5232429223704418, -1.7119225592803753, -1.5094370937454902, 1.6904468282499767, 3.0710295373470533], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:21,177 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.09357282806102418, -1.5232429223704418, -1.7119225592803753, -1.5094370952641312, 1.6904468282499767, 3.0710295373470533], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:21,189 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.09357282806102418, -1.5232429223704418, -1.7119225592803753, -1.507918454299311, 1.6904468282499767, 3.0710295373470533], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:21,200 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.09357282806102418, -1.5232429223704418, -1.7119225592803753, -1.5079032678896627, 1.6904468282499767, 3.0710295373470533], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:21,214 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.09357282806102418, -1.5232429223704418, -1.7104039183003685, -1.507903116025566, 1.6904468282499767, 3.0710295373470533], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:21,217 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.09357282806102418, -1.5232429223704418, -1.7103887318905684, -1.5079031145069253, 1.6904468282499767, 3.0710295373470533], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:21,237 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.09357282806102418, -1.5232429223704418, -1.7103885800264704, -1.5079031144917387, 1.6904468282499767, 3.0710295373470533], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:21,240 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.09357282806102418, -1.5232429223704418, -1.7103885785078294, -1.5079031144915869, 1.6904468282499767, 3.0710295373470533], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:21,260 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.09357282806102418, -1.5232429223704418, -1.710388578492643, -1.5079031144915853, 1.6904468282499767, 3.0710295373470533], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:21,265 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.09357282806102418, -1.5232429223704418, -1.710388578492491, -1.5079031144915853, 1.6904468282499767, 3.0710295373470533], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:21,272 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.09357282806102418, -1.5232429223704418, -1.7103885784924895, -1.5079031144915853, 1.6904468282499767, 3.0710295373470533], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:21,292 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.09205418708101723, -1.5217242813904348, -1.7103885784924895, -1.5079031144915853, 1.6904468282499767, 3.0710295373470533], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:03:21,296 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
