2025-07-07 16:42:19,954 - gym_custom_envs_real_ur_drivers_URBasic_robotModelEvent - INFO - Init done
2025-07-07 16:42:20,455 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Connected
2025-07-07 16:42:20,455 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - RT_CLient constructor done
2025-07-07 16:42:20,456 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - Data logging (not event logging) is disabled
2025-07-07 16:42:20,457 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - DataLog constructor done
2025-07-07 16:42:20,458 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - DataLog is stopped
2025-07-07 16:42:20,458 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - RTDE constructor done
2025-07-07 16:42:20,960 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - Connected
2025-07-07 16:42:20,961 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - UR Dashboard respond Connected: Universal Robots Dashboard Server
2025-07-07 16:42:20,961 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - Dashboard server constructor done
2025-07-07 16:42:20,962 - gym_custom_envs_real_ur_drivers_URBasic_robotConnectorEvent - INFO - Init done
2025-07-07 16:42:21,074 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - Controller version: 3.3.1-60
2025-07-07 16:42:21,077 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - RTDE started
2025-07-07 16:42:21,963 - gym_custom_envs_real_ur_drivers_URBasic_urScriptEvent - INFO - Init done!!!
2025-07-07 16:42:21,972 - gym_custom_envs_real_ur_drivers_URBasic_urScriptExtEvent - INFO - Init done
2025-07-07 16:42:23,586 - gym_custom_envs_real_ur_interfaceEvent - INFO - [] init done
2025-07-07 16:42:23,586 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
end_freedrive_mode()

2025-07-07 16:42:24,279 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.005791161948723419, -1.5801124693988724, -1.5363393942462367, -1.4854540329812937, 1.5653598091975915, 3.1060429013147397], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:42:24,294 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.0058196044088726015, -1.5801080516146373, -1.5362435499774378, -1.4854935696401255, 1.5653146512821985, 3.10604271670337], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:42:24,310 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.005760034028060071, -1.5801278722768262, -1.5362435499774378, -1.485480355865333, 1.5653343398066393, 3.1060892291906392], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:42:24,325 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.0057783266717972605, -1.5801259476959846, -1.5363274733172816, -1.4855227713297017, 1.5653582919495141, 3.106049613302463], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:42:24,341 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.0058056085879013165, -1.5801003566748197, -1.5362797896014613, -1.485506174098163, 1.5653192663854947, 3.1060826816958116], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:42:24,358 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.005791637875222359, -1.5801262321904812, -1.5363150755511683, -1.4855121153343984, 1.565343441325785, 3.1061026821218976], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:42:24,375 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.005779486948729165, -1.5801207091472167, -1.5362678686725062, -1.4855020269957158, 1.5653374330204708, 3.1061026114742263], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:42:24,390 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.006495915348397502, -1.5800934809744644, -1.5362917105304164, -1.485490508268398, 1.5653670173966168, 3.106082701241233], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:42:24,406 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.00648228577530377, -1.5801127418792595, -1.5363274733172816, -1.4855296383543988, 1.5653450201037054, 3.1060761569940807], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:42:24,421 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.006475882452557457, -1.580106421700833, -1.5363150755511683, -1.485551736313695, 1.5653699873819138, 3.10604959000964], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:42:24,437 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.0064749132190281035, -1.5801245790548402, -1.536387077962057, -1.4855900022933994, 1.565379147577355, 3.1060497253591697], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:42:24,454 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.0064881835090898135, -1.5801113788973933, -1.536387077962057, -1.4855702020572292, 1.565379147577355, 3.1060164609624032], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:42:24,469 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.006468645483956488, -1.580124852899574, -1.536375157033102, -1.4856257191247475, 1.5653643628791494, 3.106016435688033], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:42:24,486 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.0064732982280438535, -1.5801020432570274, -1.536506764088766, -1.4856649637039436, 1.5654010605422937, 3.1060366300663893], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:42:24,503 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.006479112752648022, -1.5800872211060386, -1.5365668455706996, -1.4857323332618395, 1.5654087266596324, 3.106050064045534], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:42:24,519 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.005805862925478308, -1.5800927114193835, -1.536615006123678, -1.4857823485397377, 1.565414877671817, 3.106036844720821], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:42:24,534 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.005771846856019343, -1.580118231473494, -1.5366626898394984, -1.4858385122411346, 1.5654143201816235, 3.1060435263694144], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:42:24,550 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.006470140106714836, -1.580083681605171, -1.5367218176471156, -1.485892335098277, 1.5654483566850035, 3.1060238886835467], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:42:24,566 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
